threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	5	AT1G20810,AT2G37400,AT1G54580,AT2G21530,AT1G65260,AT2G21160	3,4,5,6,7
1.0	184	5	3	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5
1.0	185	5	15	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0	186	6	5	AT1G20810,AT2G37400,AT1G27510,AT1G54580,AT1G65260,AT2G21160	3,4,5,6,7
1.0	187	5	2	AT4G24930,AT3G26080,AT1G79450,AT1G05385,AT1G06690	3,4
0.95	188	6	3	AT1G30510,AT4G18370,AT4G24930,AT1G06690,AT1G05385,AT5G02160	3,4,5
0.95	189	5	9	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6,7,8,9,10,11
0.95	190	16	14	AT4G13670,AT3G55330,AT1G52220,AT4G20820,AT3G60370,AT1G07510,AT1G15820,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT4G35770,AT3G24590	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.95	191	5	5	AT1G78915,AT1G74070,AT1G54580,AT2G21530,AT4G38100	3,4,5,6,7
0.95	192	5	9	AT1G78915,AT1G65260,AT1G03090,AT2G21160,AT2G37400	3,4,5,6,7,8,9,10,11
0.9	193	22	14	AT4G13670,AT1G07510,AT4G20820,AT5G42070,AT3G10130,AT1G66670,AT5G52970,AT3G22690,AT2G40760,AT5G21430,AT3G24590,AT1G17850,AT1G15820,AT2G22360,AT1G67280,AT3G26580,AT2G37230,AT3G55330,AT1G52220,AT1G79230,AT3G57680,AT4G35770	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9	194	8	9	AT2G21160,AT1G78915,AT1G03090,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6,7,8,9,10,11
0.9	195	6	4	AT1G30510,AT1G79450,AT4G24750,AT4G24930,AT1G50460,AT1G06690	3,4,5,6
0.9	196	5	11	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6,7,8,9,10,11,12,13
0.9	197	6	4	AT1G30510,AT1G79450,AT4G18370,AT4G24750,AT4G24930,AT1G06690	3,4,5,6
0.85	198	33	14	AT4G13670,AT2G42975,AT1G07510,AT1G50250,AT5G42070,AT5G53170,AT3G15360,AT3G10130,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G15820,AT2G22360,AT2G37230,AT3G55330,AT1G52220,AT1G79230,AT5G59250,AT3G57680,AT1G22450	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.85	199	10	9	AT1G20810,AT2G21160,AT1G50450,AT1G78915,AT1G03090,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6,7,8,9,10,11
0.85	200	6	4	AT2G30695,AT1G10170,AT4G39730,AT4G01050,AT2G40100,AT5G16660	3,4,5,6
0.85	201	5	10	AT2G24020,AT5G02160,AT4G24750,AT4G18370,AT1G06690	3,4,5,6,7,8,9,10,11,12
0.8	202	5	14	AT2G24020,AT1G50460,AT1G30510,AT4G01900,AT1G06690	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.8	203	36	14	AT4G13670,AT2G42975,AT1G07510,AT3G58010,AT5G42070,AT5G53170,AT3G15360,AT3G10130,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G17850,AT1G29920,AT4G13010,AT1G15820,AT2G22360,AT1G67280,AT3G26580,AT2G37230,AT3G55330,AT1G52220,AT1G79230,AT5G59250,AT3G57680,AT1G22450,AT4G35770	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.8	204	5	13	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6,7,8,9,10,11,12,13,14,15
0.8	205	6	3	AT2G26340,AT3G47060,AT1G54790,AT3G53560,AT2G43010,AT1G14590	3,4,5
0.8	206	5	12	AT1G78915,AT1G65260,AT2G21530,AT1G50450,AT4G38100	3,4,5,6,7,8,9,10,11,12,13,14
0.8	207	5	14	AT1G42960,AT2G24020,AT1G50460,AT1G30510,AT1G06690	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.75	208	45	14	AT3G10470,AT2G42975,AT1G07510,AT4G20820,AT3G26580,AT4G13670,AT1G12250,AT5G42070,AT5G53170,AT3G15360,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT2G40760,AT5G12470,AT5G21430,AT2G27290,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G42765,AT2G22360,AT3G10130,AT1G67280,AT1G80030,AT2G37230,AT2G30950,AT5G20140,AT1G55370,AT3G55330,AT1G52220,AT1G79230,AT4G39960,AT4G04020,AT5G03455,AT3G57680,AT4G35770,AT2G40400	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.75	209	6	3	AT2G26340,AT2G24020,AT3G47060,AT5G53490,AT1G54790,AT1G14590	3,4,5
0.75	210	6	14	AT1G30510,AT2G24020,AT1G42960,AT4G18370,AT4G24750,AT1G06690	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.75	211	5	14	AT4G24930,AT4G01900,AT1G23740,AT1G30510,AT1G06690	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.75	212	5	13	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6,7,8,9,10,11,12,13,14,15
0.75	213	5	14	AT1G78915,AT1G65260,AT2G21530,AT1G50450,AT4G38100	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.75	214	5	9	AT1G21750,AT1G67840,AT3G53560,AT1G74880,AT2G01140	3,4,5,6,7,8,9,10,11
0.7	215	5	2	AT5G52780,AT2G01918,AT1G74880,AT1G67840,AT1G31180	3,4
0.7	216	7	14	AT1G30510,AT2G24020,AT1G42960,AT4G18370,AT4G24750,AT4G24930,AT1G06690	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.7	217	5	5	AT2G26340,AT3G47060,AT3G26080,AT5G53490,AT1G14590	3,4,5,6,7
0.7	218	5	14	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.7	219	6	11	AT2G21160,AT1G78915,AT2G21530,AT4G38100,AT1G65260,AT2G37400	3,4,5,6,7,8,9,10,11,12,13
0.7	220	5	2	AT4G01050,AT2G41330,AT1G80380,AT5G16660,AT4G39730	3,4
0.7	221	8	14	AT1G10170,AT5G02160,AT4G18370,AT4G01050,AT2G40100,AT5G16660,AT1G06690,AT4G01900	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.7	222	53	14	AT3G10470,AT5G13120,AT2G42975,AT1G07510,AT4G20820,AT3G26580,AT4G13670,AT1G12250,AT5G42070,AT5G53170,AT3G15360,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT1G54050,AT3G22690,AT2G40760,AT5G15250,AT5G01500,AT5G21430,AT2G27290,AT1G72640,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G42765,AT2G22360,AT5G19370,AT3G10130,AT1G67280,AT1G80030,AT2G37230,AT2G30950,AT5G20140,AT1G55370,AT3G55330,AT1G52220,AT5G12470,AT1G79230,AT1G76760,AT4G39960,AT4G04020,AT5G03455,AT3G57680,AT4G35770,AT2G40400	3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.65	223	5	8	AT4G01050,AT2G41330,AT5G16660,AT1G10170,AT4G39730	3,4,5,6,7,8,9,10
0.65	224	5	3	AT4G25050,AT1G73530,AT1G16880,AT4G31390,AT1G03600	3,4,5
0.65	225	5	12	AT1G78915,AT1G65260,AT2G21160,AT2G21530,AT4G38100	3,4,5,6,7,8,9,10,11,12,13,14
