threshold	term	GeneSize	WindowSize	key	value
0.95	215	15	11	AT5G19500,AT2G35040,AT4G13010,AT2G24020,AT1G52220,AT3G58010,AT4G38380,AT2G22360,AT5G16150,AT1G51350,AT3G46780,AT5G21430,AT5G16660,AT1G50460,AT3G28850	43,44,45,46,47,48,49,50,51,52,53
0.95	216	22	11	AT3G10470,AT1G42960,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G03455,AT1G67280,AT3G26580,AT1G18730,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT5G13120,AT5G15250,AT4G35770	43,44,45,46,47,48,49,50,51,52,53
0.95	217	7	11	AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT1G02560,AT1G14345,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.95	218	17	11	AT5G39830,AT2G30950,AT5G20140,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT1G72640,AT5G03455,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.95	219	19	11	AT5G20140,AT2G30950,AT5G13120,AT4G39460,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G42960,AT1G54050,AT1G18730,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT5G39830,AT5G03455,AT1G17850	43,44,45,46,47,48,49,50,51,52,53
0.95	220	19	11	AT1G74710,AT4G13010,AT1G52220,AT2G24020,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT3G46780,AT5G21430,AT5G16660,AT3G58010,AT1G50460,AT2G43010	43,44,45,46,47,48,49,50,51,52,53
0.95	221	8	11	AT2G17630,AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT1G14150,AT5G01500	43,44,45,46,47,48,49,50,51,52,53
0.95	222	7	11	AT4G31560,AT3G47060,AT4G18370,AT4G04020,AT5G42070,AT1G14150,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.95	223	19	11	AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT5G19500,AT1G74710,AT5G21430,AT5G16660,AT3G58010,AT1G50460,AT2G43010	43,44,45,46,47,48,49,50,51,52,53
0.95	224	24	11	AT4G13670,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT4G38380,AT3G22690,AT2G40760,AT2G35040,AT4G13010,AT1G15820,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	43,44,45,46,47,48,49,50,51,52,53
0.95	225	5	10	AT1G03090,AT1G67840,AT1G74880,AT1G50450,AT2G21530	43,44,45,46,47,48,49,50,51,52
0.95	226	8	11	AT2G17630,AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT2G44990,AT1G80030,AT5G01500	43,44,45,46,47,48,49,50,51,52,53
0.95	227	24	11	AT4G13670,AT1G07510,AT4G20820,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G17850,AT1G29920,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G55370,AT3G55330,AT5G13120,AT3G57680,AT3G15110	43,44,45,46,47,48,49,50,51,52,53
0.9	228	14	11	AT2G17630,AT2G40100,AT4G31560,AT3G47060,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT1G12250,AT5G42070,AT1G80030,AT4G04020,AT5G01500,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.9	229	11	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT1G12250,AT1G02560,AT1G14345,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.9	230	29	11	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G14150,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G15110,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.9	231	20	11	AT5G39830,AT2G30950,AT5G20140,AT4G04020,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G42960,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.9	232	35	11	AT4G13670,AT3G46780,AT1G07510,AT1G75690,AT4G38380,AT5G19500,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT1G51350,AT3G22690,AT2G40760,AT5G59250,AT4G20820,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	43,44,45,46,47,48,49,50,51,52,53
0.9	233	5	7	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	43,44,45,46,47,48,49
0.9	234	37	11	AT4G13670,AT1G07510,AT1G75690,AT4G38380,AT5G19500,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT1G51350,AT3G22690,AT2G40760,AT5G59250,AT4G20820,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G15820,AT2G22360,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680,AT3G15110	43,44,45,46,47,48,49,50,51,52,53
0.9	235	6	8	AT3G53560,AT1G74070,AT4G39730,AT1G54790,AT2G01140,AT1G03850	43,44,45,46,47,48,49,50
0.9	236	14	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT2G37660,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G80030,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.9	237	37	11	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G20140,AT1G15820,AT5G03455,AT1G67280,AT3G26580,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT4G35770,AT5G15250,AT3G57680,AT3G15110	43,44,45,46,47,48,49,50,51,52,53
0.9	238	14	11	AT2G17630,AT5G19370,AT2G40100,AT2G20260,AT2G37660,AT1G14150,AT1G67700,AT1G12250,AT5G42070,AT1G02560,AT1G80030,AT4G04020,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.9	239	34	11	AT3G10470,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT5G52970,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT1G15820,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT4G35770,AT5G03455,AT3G57680,AT3G15110	43,44,45,46,47,48,49,50,51,52,53
0.85	240	26	11	AT2G17630,AT3G10470,AT4G31560,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT1G80030,AT1G72640,AT2G37660,AT4G18370,AT5G19370,AT5G03455,AT3G26580,AT1G18730,AT5G01500,AT5G20140,AT3G47060,AT4G04020,AT5G15250,AT2G44990,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.85	241	50	11	AT4G13670,AT3G46780,AT1G07510,AT1G75690,AT1G42960,AT4G38380,AT5G19500,AT5G13120,AT2G43010,AT5G59250,AT1G74710,AT4G16155,AT2G20270,AT4G35770,AT3G60370,AT5G16660,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G50460,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT5G03455,AT1G67280,AT1G72640,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G52970,AT5G16150,AT5G15250,AT3G57680,AT3G15110	43,44,45,46,47,48,49,50,51,52,53
0.85	242	17	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT2G44990,AT2G37660,AT4G18370,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G80030,AT4G04020,AT5G01500,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.85	243	16	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT5G08540,AT2G37660,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G14345,AT1G80030,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.85	244	33	11	AT3G10470,AT5G13120,AT4G31560,AT4G20820,AT1G42960,AT1G14150,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT4G04020,AT5G03455,AT3G15110,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.85	245	5	11	AT3G53560,AT2G01140,AT1G05385,AT1G03850,AT1G54790	43,44,45,46,47,48,49,50,51,52,53
0.85	246	5	4	AT2G29180,AT1G56500,AT1G80380,AT2G18790,AT1G14345	43,44,45,46
0.85	247	5	9	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	43,44,45,46,47,48,49,50,51
0.85	248	53	11	AT5G20140,AT3G10470,AT5G13120,AT5G53170,AT4G31560,AT1G07510,AT3G58010,AT1G42960,AT5G19500,AT1G54580,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT1G15820,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.85	249	27	11	AT2G17630,AT3G10470,AT4G31560,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT5G15250,AT2G27290,AT1G72640,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT3G26580,AT1G80030,AT2G30950,AT5G20140,AT3G47060,AT4G04020,AT5G03455,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.85	250	17	11	AT2G17630,AT2G40100,AT4G31560,AT2G44990,AT3G47060,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT1G12250,AT1G18730,AT5G42070,AT1G02560,AT1G80030,AT4G04020,AT5G01500,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.85	251	7	10	AT1G20810,AT2G37400,AT1G21750,AT1G16790,AT1G78915,AT1G03090,AT1G65260	43,44,45,46,47,48,49,50,51,52
0.85	252	8	11	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT1G02560,AT1G14345,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.85	253	7	11	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G02560,AT1G14345,AT1G16880	43,44,45,46,47,48,49,50,51,52,53
0.85	254	17	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT1G03160,AT2G44990,AT2G37660,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G80030,AT4G04020,AT5G01500,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	255	35	11	AT2G17630,AT3G10470,AT4G31560,AT3G26580,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT1G02560,AT5G39830,AT2G29500,AT1G03160,AT1G66670,AT1G54050,AT2G40100,AT5G15250,AT2G27290,AT1G72640,AT1G17850,AT2G37660,AT4G18370,AT1G67700,AT1G18730,AT1G80030,AT5G01500,AT5G19370,AT2G30950,AT5G20140,AT2G20260,AT3G47060,AT4G04020,AT5G03455,AT2G44990,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	256	55	11	AT4G38380,AT3G10470,AT5G13120,AT4G31560,AT1G07510,AT3G58010,AT1G42960,AT1G14150,AT5G19500,AT1G54580,AT2G43010,AT2G42220,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT1G50460,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT5G39830,AT1G15820,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT5G20140,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	257	6	11	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT1G14345,AT2G29180	43,44,45,46,47,48,49,50,51,52,53
0.8	258	8	11	AT2G29500,AT1G03160,AT3G08920,AT1G67700,AT2G18790,AT1G80380,AT1G14345,AT2G29180	43,44,45,46,47,48,49,50,51,52,53
0.8	259	5	5	AT2G26360,AT3G17830,AT3G47450,AT4G25910,AT4G36810	43,44,45,46,47
0.8	260	5	2	AT2G21160,AT3G26080,AT4G28025,AT1G30510,AT1G79450	43,44
0.8	261	6	11	AT1G20810,AT2G37400,AT1G21750,AT1G03090,AT2G21530,AT4G38100	43,44,45,46,47,48,49,50,51,52,53
0.8	262	19	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT1G03160,AT2G44990,AT2G37660,AT4G18370,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G14345,AT1G80030,AT4G04020,AT5G01500,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	263	38	11	AT2G17630,AT3G10470,AT5G13120,AT4G31560,AT3G26580,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT1G67280,AT1G80030,AT5G01500,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT4G04020,AT5G03455,AT2G44990,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	264	60	11	AT5G20140,AT3G10470,AT3G46780,AT4G31560,AT1G07510,AT1G75690,AT3G58010,AT1G42960,AT4G38380,AT5G19500,AT1G54580,AT5G13120,AT2G43010,AT2G42220,AT1G74710,AT4G16155,AT2G20270,AT1G66670,AT5G39830,AT3G60370,AT5G16660,AT1G50250,AT1G50460,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G15820,AT2G22360,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT1G52220,AT3G47060,AT2G24020,AT2G40760,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770	43,44,45,46,47,48,49,50,51,52,53
0.8	265	36	11	AT2G17630,AT3G10470,AT4G31560,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT1G02560,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT5G15250,AT2G37660,AT4G18370,AT1G67700,AT1G18730,AT1G67280,AT3G26580,AT1G80030,AT5G01500,AT5G19370,AT2G30950,AT5G20140,AT5G08540,AT3G47060,AT5G13120,AT4G04020,AT5G03455,AT2G44990,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	266	12	11	AT2G29500,AT2G20260,AT1G03160,AT2G44990,AT3G08920,AT1G67700,AT1G12250,AT1G02560,AT1G14345,AT1G16880,AT5G01500,AT2G29180	43,44,45,46,47,48,49,50,51,52,53
0.8	267	13	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT1G12250,AT1G02560,AT1G14345,AT1G16880,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.8	268	56	11	AT4G38380,AT3G10470,AT5G13120,AT4G31560,AT1G07510,AT3G58010,AT1G42960,AT1G14150,AT5G19500,AT1G54580,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT2G40760,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT1G15820,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT5G20140,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT4G04020,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.8	269	5	2	AT3G14420,AT2G26360,AT3G17830,AT4G25910,AT4G36810	43,44
0.8	270	5	8	AT2G26340,AT5G07020,AT3G21055,AT1G54780,AT5G01220	43,44,45,46,47,48,49,50
0.75	271	5	2	AT1G51110,AT4G27700,AT5G53490,AT3G25480,AT1G79230	43,44
0.75	272	20	11	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT5G08540,AT2G37660,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G14345,AT1G80030,AT1G56500,AT1G16880,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.75	273	5	4	AT2G21160,AT3G26080,AT5G62720,AT1G30510,AT1G79450	43,44,45,46
0.75	274	5	8	AT2G26340,AT5G07020,AT5G52440,AT3G21055,AT5G01220	43,44,45,46,47,48,49,50
0.75	275	5	11	AT2G26360,AT3G17830,AT3G47450,AT4G25910,AT4G36810	43,44,45,46,47,48,49,50,51,52,53
0.75	276	12	11	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT5G42270,AT2G18790,AT1G80380,AT1G02560,AT1G14345,AT1G16880,AT2G29180	43,44,45,46,47,48,49,50,51,52,53
0.75	277	6	2	AT3G14420,AT4G36810,AT2G26360,AT4G25910,AT3G17830,AT2G41680	43,44
0.75	278	64	11	AT5G20140,AT3G10470,AT3G46780,AT5G53170,AT4G31560,AT1G07510,AT1G75690,AT3G58010,AT1G42960,AT4G38380,AT5G19500,AT1G54580,AT5G13120,AT2G43010,AT2G42220,AT1G74710,AT4G16155,AT2G20270,AT1G66670,AT5G39830,AT3G60370,AT5G16660,AT1G50250,AT1G50460,AT1G54050,AT3G22690,AT4G18370,AT1G51350,AT4G39460,AT5G59250,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G15820,AT2G22360,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT1G52220,AT3G47060,AT2G24020,AT3G01440,AT2G40760,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.75	279	5	11	AT3G46610,AT1G79040,AT1G44575,AT3G56040,AT1G71500	43,44,45,46,47,48,49,50,51,52,53
0.75	280	64	11	AT4G38380,AT3G10470,AT5G13120,AT4G31560,AT1G07510,AT3G58010,AT3G26580,AT1G42960,AT1G14150,AT1G12250,AT5G19500,AT1G54580,AT4G04020,AT2G43010,AT2G42220,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT1G50460,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT4G20820,AT5G21430,AT1G80030,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT5G39830,AT1G15820,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT1G67280,AT2G27290,AT5G20140,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT1G52220,AT3G47060,AT5G42070,AT2G24020,AT3G01440,AT2G40760,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
