Term_Id	distance
88001	0.274325354533
11823	0.493111751061
87603	0.297402462614
69153	0.243220364295
106653	0.265869282426
3813	0.336768660232
93116	0.319463487372
3796	0.381036154508
5583	0.37244918067
106652	0.244386665774
93115	0.180230653951
1998	0.149989988725
69172	0.591998332871
2006	0.115604877887
125845	0.061783996962
141747	0.0197779464181
141032	0.154868027846
130374	0.0694297753151
121926	0.0533044274369
188139	0.13236469057
162147	0.135640637837
118777	0.0614792847156
213	0.114709798154
1991	0.136838672085
100020	0.0504272634642
50243	0.0193520670896
162873	0.104516806749
5594	0.228424893104
77463	0.0522053345707
124320	0.0718332585606
8674	0.2591663028
23520	0.0334802750421
71219	0.0380115025501
165280	0.0209220486951
1976	0.111336840751
155446	0.00988325908522
93114	0.525735924611
134444	0.0782745530662
58476	0.267596554565
163287	0.10142226481
126936	0.0357405188116
28263	0.033286425444
23688	0.0779087002099
126947	0.0625354255052
160956	0.0886242998979
93129	0.486035655938
164066	0.0897245582116
162178	0.118801250196
179762	0.0248371041677
162216	0.0155027090327
70621	0.306084038509
180024	0.0238123588591
23466	0.0996324094919
124312	0.0633212218963
69359	0.049623075347
141136	0.0916754765852
179630	0.0287098778692
148329	0.0952498652488
160217	0.108927568805
162143	0.0193555632288
76329	0.0626212782492
33378	0.178723654954
46222	0.264499846625
132141	0.0509207024308
155445	0.0909135269497
33573	0.151302966351
159066	0.124630299546
35613	0.0778892611815
162214	0.0921728091521
182355	0.0877871481446
177463	0.169005382539
58227	0.296302294807
34860	0.0901342244085
148328	0.117479390061
133156	0.0364386739956
148786	0.0831090256388
106680	0.0690307647929
155747	0.080574149312
162462	0.131326371762
159096	0.0878474668105
57279	0.251648505076
165883	0.144016187165
172389	0.147926429291
126501	0.0405441472445
23362	0.025097807954
126168	0.0450970065908
160544	0.0793485089902
131332	0.0548490287044
100293	0.0512734385158
45369	0.17588078596
93040	0.0618652404667
129578	0.195975735389
69327	0.0541325118153
158898	0.165301909995
34859	0.116167519497
106630	0.0979979242918
180182	0.0154489784269
69471	0.305635836728
141707	0.0672407676711
132142	0.0466478141044
125653	0.0435621094507
148369	0.0891674103696
70401	0.342875602164
